Meyer Optik Gorlitz Telefogar 90 mm f/ 3.5 ,M42
Meyer Optik Gorlitz Telefogar 90 mm f/ 3.5 ,Exakta
Meyer Optik Gorlitz Telefogar 90 mm f/ 3.5 ,Altix bayonet mount
Minolta MC Rokkor-PF 50 mm f/ 1.7 ,Minolta SR
Meyer Optik Gorlitz Primagon 35 mm f/ 4.5 V ,M42
Meyer Optik Gorlitz Primagon 35 mm f/ 4.5 V ,Exakta
Meyer Optik Gorlitz Primagon 35 mm f/ 4.5 V ,Altix bayonet mount
Super-Takumar 300 mm f/ 4.0 ,M42
Super-Multi-Coated Takumar 400 mm f/ 5.6 ,M42
Minolta MC Rokkor-X PF 50 mm f/ 1.7 ,Minolta SR
Minolta MC Tele Rokkor-PE 200 mm f / 4 ,Minolta SR
Jupiter-11A 135 mm f/ 4 ,M42
Olympus ZUIKO DIGITAL 14-54 mm f/ 2.8-3.5 ,4/3 (Four/Thirds)
Industar-24M 105 mm f/ 3.5 ,M39
Super-Multi-Coated Takumar 500 mm f/ 4.5 ,M42
Pentax SMC D FA Macro WR 100 mm f/ 2.8 ,Pentax K
Kenko MC Soft 45 mm f/ 4.5 ,T2 mount
Kenko MC Soft 35 mm f/ 4 ,T2 mount
Kenko MC Soft 85 mm f/ 2.5 ,T2 mount
Kiyohara Kogaku VK50R 50 mm f/ 4.5 ,T2 mount
Kiyohara Kogaku VK70R 70 mm f/ 5 ,T2 mount
Spiratone 85 mm f/ 1.7 ,C/Y (contax/yashica)
Spiratone 85 mm f/ 1.7 ,Canon FD
Spiratone 85 mm f/ 1.7 ,Konica AR
Spiratone 85 mm f/ 1.7 ,Nikon F (FX)
Spiratone 85 mm f/ 1.7 ,Nikon F (DX)
Spiratone 85 mm f/ 1.7 ,Olympus OM
Spiratone 85 mm f/ 1.7 ,Pentax K
Spiratone 85 mm f/ 1.7 ,Minolta SR
Soligor Dual Focal 85 mm / 135 mm f/ 4 ,C/Y (contax/yashica)
Soligor Dual Focal 85 mm / 135 mm f/ 4 ,Canon FD
Soligor Dual Focal 85 mm / 135 mm f/ 4 ,Konica AR
Soligor Dual Focal 85 mm / 135 mm f/ 4 ,Nikon F (FX)
Soligor Dual Focal 85 mm / 135 mm f/ 4 ,Nikon F (DX)
Soligor Dual Focal 85 mm / 135 mm f/ 4 ,Olympus OM
Soligor Dual Focal 85 mm / 135 mm f/ 4 ,Pentax K
Soligor Dual Focal 85 mm / 135 mm f/ 4 ,Minolta SR
Elicar V-HQ Macro 90 mm f/ 2.5 ,C/Y (contax/yashica)
Elicar V-HQ Macro 90 mm f/ 2.5 ,Canon FD
Elicar V-HQ Macro 90 mm f/ 2.5 ,Konica AR
Elicar V-HQ Macro 90 mm f/ 2.5 ,Nikon F (FX)
Elicar V-HQ Macro 90 mm f/ 2.5 ,Nikon F (DX)
Elicar V-HQ Macro 90 mm f/ 2.5 ,Olympus OM
Elicar V-HQ Macro 90 mm f/ 2.5 ,Pentax K
Elicar V-HQ Macro 90 mm f/ 2.5 ,Minolta SR
Sigma 90 mm f/ 2.8 Macro ,C/Y (contax/yashica)
Sigma 90 mm f/ 2.8 Macro ,Canon FD
Sigma 90 mm f/ 2.8 Macro ,Konica AR
Sigma 90 mm f/ 2.8 Macro ,Nikon F (FX)
Sigma 90 mm f/ 2.8 Macro ,Nikon F (DX)
Sigma 90 mm f/ 2.8 Macro ,Olympus OM
Sigma 90 mm f/ 2.8 Macro ,Pentax K
Sigma 90 mm f/ 2.8 Macro ,Minolta SR
Vivitar 100 mm f/ 2.8 Macro ,C/Y (contax/yashica)
Vivitar 100 mm f/ 2.8 Macro ,Canon FD
Vivitar 100 mm f/ 2.8 Macro ,Konica AR
Vivitar 100 mm f/ 2.8 Macro ,Nikon F (FX)
Vivitar 100 mm f/ 2.8 Macro ,Nikon F (DX)
Vivitar 100 mm f/ 2.8 Macro ,Olympus OM
Vivitar 100 mm f/ 2.8 Macro ,Pentax K
Vivitar 100 mm f/ 2.8 Macro ,Minolta SR
Vivitar Series 1 105 mm f/ 2.5 Macro ,C/Y (contax/yashica)
Vivitar Series 1 105 mm f/ 2.5 Macro ,Canon FD
Vivitar Series 1 105 mm f/ 2.5 Macro ,Konica AR
Vivitar Series 1 105 mm f/ 2.5 Macro ,Nikon F (FX)
Vivitar Series 1 105 mm f/ 2.5 Macro ,Nikon F (DX)
Vivitar Series 1 105 mm f/ 2.5 Macro ,Olympus OM
Vivitar Series 1 105 mm f/ 2.5 Macro ,Pentax K
Vivitar Series 1 105 mm f/ 2.5 Macro ,Minolta SR
Ohnar 300 mm f/ 5.6 Mirror ,C/Y (contax/yashica)
Ohnar 300 mm f/ 5.6 Mirror ,Canon FD
Ohnar 300 mm f/ 5.6 Mirror ,Konica AR
Ohnar 300 mm f/ 5.6 Mirror ,Nikon F (FX)
Ohnar 300 mm f/ 5.6 Mirror ,Nikon F (DX)
Ohnar 300 mm f/ 5.6 Mirror ,Olympus OM
Ohnar 300 mm f/ 5.6 Mirror ,Pentax K
Ohnar 300 mm f/ 5.6 Mirror ,Minolta SR
Kalimar 300 mm f/ 5.6 Mirror ,T2 mount
Spiratone Mirror 300 mm f/ 5.6 ,C/Y (contax/yashica)
Spiratone Mirror 300 mm f/ 5.6 ,Canon FD
Spiratone Mirror 300 mm f/ 5.6 ,Konica AR
Spiratone Mirror 300 mm f/ 5.6 ,Nikon F (FX)
Spiratone Mirror 300 mm f/ 5.6 ,Nikon F (DX)
Spiratone Mirror 300 mm f/ 5.6 ,Olympus OM
Spiratone Mirror 300 mm f/ 5.6 ,Pentax K
Spiratone Mirror 300 mm f/ 5.6 ,Minolta SR
Makinon 300 mm f/ 5.6 Reflex ,C/Y (contax/yashica)
Makinon 300 mm f/ 5.6 Reflex ,Canon FD
Makinon 300 mm f/ 5.6 Reflex ,Konica AR
Makinon 300 mm f/ 5.6 Reflex ,Nikon F (FX)
Makinon 300 mm f/ 5.6 Reflex ,Nikon F (DX)
Makinon 300 mm f/ 5.6 Reflex ,Olympus OM
Makinon 300 mm f/ 5.6 Reflex ,Pentax K
Makinon 300 mm f/ 5.6 Reflex ,Minolta SR
Sigma Z 300 mm f/ 5.6 Pantel ,C/Y (contax/yashica)
Sigma Z 300 mm f/ 5.6 Pantel ,Canon FD
Sigma Z 300 mm f/ 5.6 Pantel ,Konica AR
Sigma Z 300 mm f/ 5.6 Pantel ,Nikon F (FX)
Sigma Z 300 mm f/ 5.6 Pantel ,Nikon F (DX)
Sigma Z 300 mm f/ 5.6 Pantel ,Olympus OM
Sigma Z 300 mm f/ 5.6 Pantel ,Pentax K
Sigma Z 300 mm f/ 5.6 Pantel ,Minolta SR
Sigma Z 135 mm f/ 2.8 Pantel ,C/Y (contax/yashica)
Sigma Z 135 mm f/ 2.8 Pantel ,Canon FD
Sigma Z 135 mm f/ 2.8 Pantel ,Konica AR
Sigma Z 135 mm f/ 2.8 Pantel ,Nikon F (FX)
Sigma Z 135 mm f/ 2.8 Pantel ,Nikon F (DX)
Sigma Z 135 mm f/ 2.8 Pantel ,Olympus OM
Sigma Z 135 mm f/ 2.8 Pantel ,Pentax K
Sigma Z 135 mm f/ 2.8 Pantel ,Minolta SR
Sigma APO 300 mm f/ 2.8 ,C/Y (contax/yashica)
Sigma APO 300 mm f/ 2.8 ,Canon FD
Sigma APO 300 mm f/ 2.8 ,Konica AR
Sigma APO 300 mm f/ 2.8 ,Nikon F (FX)
Sigma APO 300 mm f/ 2.8 ,Nikon F (DX)
Sigma APO 300 mm f/ 2.8 ,Olympus OM
Sigma APO 300 mm f/ 2.8 ,Pentax K
Sigma APO 300 mm f/ 2.8 ,Minolta SR
Tokina AT-X 300 mm f/ 2.8 ,C/Y (contax/yashica)
Tokina AT-X 300 mm f/ 2.8 ,Canon FD
Tokina AT-X 300 mm f/ 2.8 ,Konica AR
Tokina AT-X 300 mm f/ 2.8 ,Nikon F (FX)
Tokina AT-X 300 mm f/ 2.8 ,Nikon F (DX)
Tokina AT-X 300 mm f/ 2.8 ,Olympus OM
Tokina AT-X 300 mm f/ 2.8 ,Pentax K
Tokina AT-X 300 mm f/ 2.8 ,Minolta SR
Chinon 200 mm f/ 3.5 MC ,C/Y (contax/yashica)
Chinon 200 mm f/ 3.5 MC ,Canon FD
Chinon 200 mm f/ 3.5 MC ,Konica AR
Chinon 200 mm f/ 3.5 MC ,Nikon F (FX)
Chinon 200 mm f/ 3.5 MC ,Nikon F (DX)
Chinon 200 mm f/ 3.5 MC ,Olympus OM
Chinon 200 mm f/ 3.5 MC ,Pentax K
Chinon 200 mm f/ 3.5 MC ,Minolta SR
Soligor 200 mm f/ 2.8 ,C/Y (contax/yashica)
Soligor 200 mm f/ 2.8 ,Canon FD
Soligor 200 mm f/ 2.8 ,Konica AR
Soligor 200 mm f/ 2.8 ,Nikon F (FX)
Soligor 200 mm f/ 2.8 ,Nikon F (DX)
Soligor 200 mm f/ 2.8 ,Olympus OM
Soligor 200 mm f/ 2.8 ,Pentax K
Soligor 200 mm f/ 2.8 ,Minolta SR
Soligor C/D 200 mm f/ 2.8 ,C/Y (contax/yashica)
Soligor C/D 200 mm f/ 2.8 ,Canon FD
Soligor C/D 200 mm f/ 2.8 ,Konica AR
Soligor C/D 200 mm f/ 2.8 ,Nikon F (FX)
Soligor C/D 200 mm f/ 2.8 ,Nikon F (DX)
Soligor C/D 200 mm f/ 2.8 ,Olympus OM
Soligor C/D 200 mm f/ 2.8 ,Pentax K
Soligor C/D 200 mm f/ 2.8 ,Minolta SR
Soligor C/D 135 mm f/ 2 ,C/Y (contax/yashica)
Soligor C/D 135 mm f/ 2 ,Canon FD
Soligor C/D 135 mm f/ 2 ,Konica AR
Soligor C/D 135 mm f/ 2 ,Nikon F (FX)
Soligor C/D 135 mm f/ 2 ,Nikon F (DX)
Soligor C/D 135 mm f/ 2 ,Olympus OM
Soligor C/D 135 mm f/ 2 ,Pentax K
Soligor C/D 135 mm f/ 2 ,Minolta SR
Sigmatel 135 mm f/ 1.8 ,C/Y (contax/yashica)
Sigmatel 135 mm f/ 1.8 ,Canon FD
Sigmatel 135 mm f/ 1.8 ,Konica AR
Sigmatel 135 mm f/ 1.8 ,Nikon F (FX)
Sigmatel 135 mm f/ 1.8 ,Nikon F (DX)
Sigmatel 135 mm f/ 1.8 ,Olympus OM
Sigmatel 135 mm f/ 1.8 ,Pentax K
Sigmatel 135 mm f/ 1.8 ,Minolta SR
Spiratone 135 mm f/ 1.8 ,C/Y (contax/yashica)
Spiratone 135 mm f/ 1.8 ,Canon FD
Spiratone 135 mm f/ 1.8 ,Konica AR
Spiratone 135 mm f/ 1.8 ,Nikon F (FX)
Spiratone 135 mm f/ 1.8 ,Nikon F (DX)
Spiratone 135 mm f/ 1.8 ,Olympus OM
Spiratone 135 mm f/ 1.8 ,Pentax K
Spiratone 135 mm f/ 1.8 ,Minolta SR
Vivitar 135 mm f/ 2.8 Close Focusing ,C/Y (contax/yashica)
Vivitar 135 mm f/ 2.8 Close Focusing ,Canon FD
Vivitar 135 mm f/ 2.8 Close Focusing ,Konica AR
Vivitar 135 mm f/ 2.8 Close Focusing ,Nikon F (FX)
Vivitar 135 mm f/ 2.8 Close Focusing ,Nikon F (DX)
Vivitar 135 mm f/ 2.8 Close Focusing ,Olympus OM
Vivitar 135 mm f/ 2.8 Close Focusing ,Pentax K
Vivitar 135 mm f/ 2.8 Close Focusing ,Minolta SR
Macro Revuenon MC 35 mm f/ 2.8 ,M42
Noritar 135 mm f/ 1.4 ,Nikon F (FX)
Noritar 135 mm f/ 1.4 ,Nikon F (DX)
Noritar 135 mm f/ 1.4 ,Other mount
Yashica Auto Yashinon DX 50 mm f/ 1.7 ,M42
SMC Pentax-FA 50 mm f/ 1.7 ,Pentax K
Pentax-A Zoom 70-200 mm f/ 4 ,Pentax K
Sicor AF-Z 28-80 mm f/ 3.5-4.5 ,Sony A (FF)
Sicor AF-Z 28-80 mm f/ 3.5-4.5 ,Sony A (APS-C)
SMC Pentax-A 80-200 mm f/ 4.7-5.6 ,Pentax K
Cosina AF 100 mm f/ 3.5 Macro ,Canon EF (FF)
Cosina AF 100 mm f/ 3.5 Macro ,Canon EF (APS-H)
Cosina AF 100 mm f/ 3.5 Macro ,Canon EF-S
Cosina AF 100 mm f/ 3.5 Macro ,Sony A (FF)
Cosina AF 100 mm f/ 3.5 Macro ,Sony A (APS-C)
Cosina AF 100 mm f/ 3.5 Macro ,Nikon F (FX)
Cosina AF 100 mm f/ 3.5 Macro ,Nikon F (DX)
Cosina AF 100 mm f/ 3.5 Macro ,Pentax K
Soligor 135 mm f/ 1.5 ,T2 mount
Tamron AF 14 mm f/ 2.8 SP Aspherical [IF] ,Pentax K
Pentax SMC-FA 20 mm f/ 2.8 ,Pentax K
Pentax SMC-FA* 24 mm f/ 2 AL [IF] ,Pentax K
MTO-1000AM 1100 mm f/ 10.5 ,M42
SMC Pentax-FA 70-200 mm f/ 4-5.6 Power Zoom ,Pentax K
Era-7 105 mm f/ 2.8 ,Other mount
Revuenon Auto 200 mm f/ 3.5 ,M42
Canon EF 40 mm f/ 2.8 STM ,Canon EF (FF)
Canon EF 40 mm f/ 2.8 STM ,Canon EF (APS-H)
Canon EF 40 mm f/ 2.8 STM ,Canon EF-S
Canon EF-S 18-135 mm f/ 3.5-5.6 IS STM ,Canon EF (FF)
Canon EF-S 18-135 mm f/ 3.5-5.6 IS STM ,Canon EF (APS-H)
Canon EF-S 18-135 mm f/ 3.5-5.6 IS STM ,Canon EF-S
Leica APO-Telyt-R 280 mm f/ 4 ,Leica R
Nikon Nikkor 400 mm f/ 5.6 IF ED ,Nikon F (FX)
Nikon Nikkor 400 mm f/ 5.6 IF ED ,Nikon F (DX)
Pentacon Prakticar 35-70 mm f/ 3.5-4.5 MC ,M42
Pentacon Prakticar 35-70 mm f/ 3.5-4.5 MC ,Praktica B-System
Pentacon Prakticar 35-70 mm f/ 3.5-4.5 MC ,Exakta
Porst Color Reflex Auto 55 mm f/ 2.8 ,M42
Beroflex Auto MC 28 mm f/ 2.8 ,M42
Accura Diamatic 135 mm f/ 2.8 Auto ,M42
Beroflex Auto 200 mm f/ 3.5 ,M42
Fujifilm EBC Fujinon SF 85 mm f/ 4 ,M42
Tomioka Kobaku Auto-Tominon 55 mm f/ 1.2 ,M42
Mamiya / Sekor 135 mm f/ 2.8 Auto ,M42
Porst Automatic 100 mm f/ 2.8 ,M42
Beroflex MC Auto Zoom 70-215 mm f/ 3.5 ,M42
Vivitar Auto Telephoto 300 mm f/ 5.6 (Tokina) ,Canon FD
Vivitar Auto Telephoto 300 mm f/ 5.6 (Tokina) ,M42
Vivitar Auto Telephoto 300 mm f/ 5.6 (Tokina) ,Olympus OM
Vivitar Auto Telephoto 300 mm f/ 5.6 (Tokina) ,Pentax K
Vivitar Auto Telephoto 300 mm f/ 5.6 (Tokina) ,Minolta SR
MC Tele Celtic-QD 135 mm f/ 3.5 ,Minolta SR
Nikon UW-Nikkor 15 mm f/ 2.8 fish-eye ,Other mount
Mamiya/Sekor auto 28 mm f/ 2.8 ,M42
Auto Mamiya / Sekor SX 21 mm f/ 4.0 ,M42
Auto Mamiya Sekor 35 mm f/ 2.8 ,M42
Carl Zeiss-Ikon Sonnar 57 mm f/ 2.0 ,Contax I-III (CRM)
Canon FD 20-35 mm f/ 3.5 L ,Canon FD
Enna München Tele-Ennalyt 400 mm f/ 4.5 ,M42
Enna München Tele-Ennalyt 400 mm f/ 4.5 ,Exakta
Hanimex Automatic 35 mm f/ 2.8 ,M42
Hanimex Automatic 35 mm f/ 2.8 ,Pentax K
Fuji EBC Fujinon Macro 55 mm f/ 3.5 ,M42
Nikon AF-S Nikkor 24–85 mm f/ 3.5–4.5 G ED VR ,Nikon F (FX)
Nikon AF-S Nikkor 24–85 mm f/ 3.5–4.5 G ED VR ,Nikon F (DX)
Nikon AF-S DX Nikkor 18–300 mm f/ 3.5–5.6 G ED VR ,Nikon F (FX)
Nikon AF-S DX Nikkor 18–300 mm f/ 3.5–5.6 G ED VR ,Nikon F (DX)
Sigma 18-250 mm f/ 3.5-6.3 DC Macro OS HSM ,Sigma SA
Minolta MD Rokkor 50 mm f/ 1.4 ,Minolta SR
MC Zenitar-K 20 mm f/ 2.8 ,Pentax K
Fuji Fujinon-Z 29-47 mm f/ 3.5-4.2 ,Fujica-X
Fuji Fujinon-Z 29-47 mm f/ 3.5-4.2 ,M42
Porst Color Reflex D 50 mm f/ 1.9 ,Fujica-X
Porst Color Reflex D 50 mm f/ 1.9 ,M42
Porst UNI-ZOOM 35-70 mm f/ 3.5-4.5 X-M GMC ,Fujica-X
SMC Pentax-F 100-300 mm f/ 4.5-5.6 ,Pentax K
MC Cosinon-Z 80-200 mm f/ 4.5 ,Pentax K
Pentacon 135 mm f/ 2.8 (preset) ,M42
Pentacon 135 mm f/ 2.8 (preset) ,Exakta
Eyemik Auto Wide 35 mm f/ 2.8 ,M42
Schneider-Kreuznach Tele-Xenar 360 mm f/ 5.5 ,M42
Sigma 135-400 mm f/ 4.5-5.6 APO DG ,Canon EF (FF)
Sigma 135-400 mm f/ 4.5-5.6 APO DG ,Canon EF (APS-H)
Sigma 135-400 mm f/ 4.5-5.6 APO DG ,Canon EF-S
Sigma 135-400 mm f/ 4.5-5.6 APO DG ,Sony A (FF)
Sigma 135-400 mm f/ 4.5-5.6 APO DG ,Sony A (APS-C)
Sigma 135-400 mm f/ 4.5-5.6 APO DG ,Nikon F (FX)
Sigma 135-400 mm f/ 4.5-5.6 APO DG ,Nikon F (DX)
Sigma 135-400 mm f/ 4.5-5.6 APO DG ,Sigma SA
Carl Zeiss Jena MC Sonnar 180 mm f/ 2.8 ,Pentacon Six
Fuji EBC Fujinon F 16 mm f/ 2.8 ,Fujica-X
Fuji EBC Fujinon F 16 mm f/ 2.8 ,M42
Beroflex Zoom 75-235 mm f/ 4.5 ,M42
Beroflex Zoom 75-235 mm f/ 4.5 ,Minolta SR
RMC Tokina 24 mm f/ 2.8 ,Canon FD
RMC Tokina 24 mm f/ 2.8 ,Konica AR
RMC Tokina 24 mm f/ 2.8 ,Olympus OM
RMC Tokina 24 mm f/ 2.8 ,Pentax K
RMC Tokina 24 mm f/ 2.8 ,Minolta SR
Beroflex Super Wide 12 mm f/ 8.0 ,T2 mount
Meyer-Optik Görlitz Helioplan 40 mm f/ 4.5 ,M42
Meyer-Optik Görlitz Helioplan 40 mm f/ 4.5 ,Exakta
Canon FD 100 mm f/ 2.8 ,Canon FD
Canon FDn 85 mm f/ 1.8 ,Canon FD
Quantaray 28 mm f/ 2.8 ,Canon FD
Quantaray 28 mm f/ 2.8 ,Konica AR
Quantaray 28 mm f/ 2.8 ,Nikon F (FX)
Quantaray 28 mm f/ 2.8 ,Nikon F (DX)
Quantaray 28 mm f/ 2.8 ,Olympus OM
Quantaray 28 mm f/ 2.8 ,Pentax K
Quantaray 28 mm f/ 2.8 ,Minolta SR
Vivitar 100 mm f/ 2.8 ,Canon FD
Vivitar 100 mm f/ 2.8 ,Konica AR
Vivitar 100 mm f/ 2.8 ,M42
Vivitar 100 mm f/ 2.8 ,Nikon F (FX)
Vivitar 100 mm f/ 2.8 ,Nikon F (DX)
Vivitar 100 mm f/ 2.8 ,Olympus OM
Vivitar 100 mm f/ 2.8 ,Pentax K
Vivitar 100 mm f/ 2.8 ,Minolta SR
Minolta MD Macro 50 mm f/ 3.5 ,Minolta SR
Vivitar Series 1 70-210 mm f/ 2.8-4 VMC (Cosina) ,C/Y (contax/yashica)
Vivitar Series 1 70-210 mm f/ 2.8-4 VMC (Cosina) ,Canon FD
Vivitar Series 1 70-210 mm f/ 2.8-4 VMC (Cosina) ,Konica AR
Vivitar Series 1 70-210 mm f/ 2.8-4 VMC (Cosina) ,M42
Vivitar Series 1 70-210 mm f/ 2.8-4 VMC (Cosina) ,Nikon F (FX)
Vivitar Series 1 70-210 mm f/ 2.8-4 VMC (Cosina) ,Nikon F (DX)
Vivitar Series 1 70-210 mm f/ 2.8-4 VMC (Cosina) ,Olympus OM
Vivitar Series 1 70-210 mm f/ 2.8-4 VMC (Cosina) ,Pentax K
Vivitar Series 1 70-210 mm f/ 2.8-4 VMC (Cosina) ,Minolta SR
Vivitar AF Series 1 70-210 mm f/ 2.8-4 Apochromatic (Cosina) ,Canon EF (FF)
Vivitar AF Series 1 70-210 mm f/ 2.8-4 Apochromatic (Cosina) ,Canon EF (APS-H)
Vivitar AF Series 1 70-210 mm f/ 2.8-4 Apochromatic (Cosina) ,Canon EF-S
Vivitar AF Series 1 70-210 mm f/ 2.8-4 Apochromatic (Cosina) ,Sony A (FF)
Vivitar AF Series 1 70-210 mm f/ 2.8-4 Apochromatic (Cosina) ,Sony A (APS-C)
Vivitar AF Series 1 70-210 mm f/ 2.8-4 Apochromatic (Cosina) ,Nikon F (FX)
Vivitar AF Series 1 70-210 mm f/ 2.8-4 Apochromatic (Cosina) ,Nikon F (DX)
Vivitar AF Series 1 70-210 mm f/ 2.8-4 Apochromatic (Cosina) ,Pentax K
Super-Paragon PMC Auto 135 mm f/ 2.8 ,Pentax K
Tele Vivitar 135 мм f/ 2.8 ,T2 mount
Revuenon Zoom 70-220mm f / 4 ,M42
Carl Zeiss Jena Tessar T 50 mm f/ 3.5 ,M42
Carl Zeiss Jena Tessar T 50 mm f/ 3.5 ,Exakta
A. Schacht Ulm S-Travelon R 50 mm f/ 1.8 ,M42
A. Schacht Ulm S-Travelon R 50 mm f/ 1.8 ,Exakta
A. Schacht Ulm Edixa-Travenar 50 mm f/ 2.8 ,M42
Yashica Auto Yashinon 50 mm f/ 2 ,M42
Meyer-Optik G?rlitz Primotar E 50 mm f/ 3.5 ,M42
Meyer-Optik G?rlitz Primotar E 50 mm f/ 3.5 ,Exakta
Palinar Telephoto 100 mm f/ 4 ,M42
Sigma 400 mm f/ 5.6 ,C/Y (contax/yashica)
Sigma 400 mm f/ 5.6 ,Canon FD
Sigma 400 mm f/ 5.6 ,Konica AR
Sigma 400 mm f/ 5.6 ,M42
Sigma 400 mm f/ 5.6 ,Nikon F (FX)
Sigma 400 mm f/ 5.6 ,Nikon F (DX)
Sigma 400 mm f/ 5.6 ,Olympus OM
Sigma 400 mm f/ 5.6 ,Pentax K
Sigma 400 mm f/ 5.6 ,Minolta SR
Sigma APO 500 mm f/ 4.5 ,C/Y (contax/yashica)
Sigma APO 500 mm f/ 4.5 ,Canon FD
Sigma APO 500 mm f/ 4.5 ,Konica AR
Sigma APO 500 mm f/ 4.5 ,M42
Sigma APO 500 mm f/ 4.5 ,Nikon F (FX)
Sigma APO 500 mm f/ 4.5 ,Nikon F (DX)
Sigma APO 500 mm f/ 4.5 ,Olympus OM
Sigma APO 500 mm f/ 4.5 ,Pentax K
Sigma APO 500 mm f/ 4.5 ,Minolta SR
Sigma Mirror 400 mm f/ 5.6 ,C/Y (contax/yashica)
Sigma Mirror 400 mm f/ 5.6 ,Canon FD
Sigma Mirror 400 mm f/ 5.6 ,Konica AR
Sigma Mirror 400 mm f/ 5.6 ,M42
Sigma Mirror 400 mm f/ 5.6 ,Nikon F (FX)
Sigma Mirror 400 mm f/ 5.6 ,Nikon F (DX)
Sigma Mirror 400 mm f/ 5.6 ,Olympus OM
Sigma Mirror 400 mm f/ 5.6 ,Pentax K
Sigma Mirror 400 mm f/ 5.6 ,Minolta SR
Sigma Mirror 600 mm f/ 8 ,C/Y (contax/yashica)
Sigma Mirror 600 mm f/ 8 ,Canon FD
Sigma Mirror 600 mm f/ 8 ,Konica AR
Sigma Mirror 600 mm f/ 8 ,M42
Sigma Mirror 600 mm f/ 8 ,Nikon F (FX)
Sigma Mirror 600 mm f/ 8 ,Nikon F (DX)
Sigma Mirror 600 mm f/ 8 ,Olympus OM
Sigma Mirror 600 mm f/ 8 ,Pentax K
Sigma Mirror 600 mm f/ 8 ,Minolta SR
Sigma Mirror Tele 1000 mm f/ 13.5 ,C/Y (contax/yashica)
Sigma Mirror Tele 1000 mm f/ 13.5 ,Canon FD
Sigma Mirror Tele 1000 mm f/ 13.5 ,Konica AR
Sigma Mirror Tele 1000 mm f/ 13.5 ,M42
Sigma Mirror Tele 1000 mm f/ 13.5 ,Nikon F (FX)
Sigma Mirror Tele 1000 mm f/ 13.5 ,Nikon F (DX)
Sigma Mirror Tele 1000 mm f/ 13.5 ,Olympus OM
Sigma Mirror Tele 1000 mm f/ 13.5 ,Pentax K
Sigma Mirror Tele 1000 mm f/ 13.5 ,Minolta SR
Vivitar Series 1 450 mm f/ 4.5 Aspherical ,T2 mount
Vivitar Series 1 600 mm f/ 8 Solid Cat ,T2 mount
Sigma MF 18-35 mm f/ 3.5-4.5 Aspherical ,C/Y (contax/yashica)
Sigma MF 18-35 mm f/ 3.5-4.5 Aspherical ,Canon FD
Sigma MF 18-35 mm f/ 3.5-4.5 Aspherical ,Konica AR
Sigma MF 18-35 mm f/ 3.5-4.5 Aspherical ,Nikon F (FX)
Sigma MF 18-35 mm f/ 3.5-4.5 Aspherical ,Nikon F (DX)
Sigma MF 18-35 mm f/ 3.5-4.5 Aspherical ,Olympus OM
Sigma MF 18-35 mm f/ 3.5-4.5 Aspherical ,Pentax K
Sigma MF 18-35 mm f/ 3.5-4.5 Aspherical ,Minolta SR
Sigma 21-35 mm f/ 3.5-4.2 ,C/Y (contax/yashica)
Sigma 21-35 mm f/ 3.5-4.2 ,Canon FD
Sigma 21-35 mm f/ 3.5-4.2 ,Konica AR
Sigma 21-35 mm f/ 3.5-4.2 ,Nikon F (FX)
Sigma 21-35 mm f/ 3.5-4.2 ,Nikon F (DX)
Sigma 21-35 mm f/ 3.5-4.2 ,Olympus OM
Sigma 21-35 mm f/ 3.5-4.2 ,Pentax K
Sigma 21-35 mm f/ 3.5-4.2 ,Minolta SR
Sigma 28-70 mm f/ 2.8 ,C/Y (contax/yashica)
Sigma 28-70 mm f/ 2.8 ,Canon FD
Sigma 28-70 mm f/ 2.8 ,Konica AR
Sigma 28-70 mm f/ 2.8 ,Nikon F (FX)
Sigma 28-70 mm f/ 2.8 ,Nikon F (DX)
Sigma 28-70 mm f/ 2.8 ,Olympus OM
Sigma 28-70 mm f/ 2.8 ,Pentax K
Sigma 28-70 mm f/ 2.8 ,Minolta SR
Sigma 28-70 mm f/ 2.8-4 UC ,C/Y (contax/yashica)
Sigma 28-70 mm f/ 2.8-4 UC ,Canon FD
Sigma 28-70 mm f/ 2.8-4 UC ,Konica AR
Sigma 28-70 mm f/ 2.8-4 UC ,Nikon F (FX)
Sigma 28-70 mm f/ 2.8-4 UC ,Nikon F (DX)
Sigma 28-70 mm f/ 2.8-4 UC ,Olympus OM
Sigma 28-70 mm f/ 2.8-4 UC ,Pentax K
Sigma 28-70 mm f/ 2.8-4 UC ,Minolta SR
Tokina AT-X 24-40mm F2.8 ,C/Y (contax/yashica)
Tokina AT-X 24-40mm F2.8 ,Canon FD
Tokina AT-X 24-40mm F2.8 ,Konica AR
Tokina AT-X 24-40mm F2.8 ,Nikon F (FX)
Tokina AT-X 24-40mm F2.8 ,Nikon F (DX)
Tokina AT-X 24-40mm F2.8 ,Olympus OM
Tokina AT-X 24-40mm F2.8 ,Pentax K
Tokina AT-X 24-40mm F2.8 ,Minolta SR
Tokina AT-X 35-70 mm f/ 2.8 ,C/Y (contax/yashica)
Tokina AT-X 35-70 mm f/ 2.8 ,Canon FD
Tokina AT-X 35-70 mm f/ 2.8 ,Konica AR
Tokina AT-X 35-70 mm f/ 2.8 ,Nikon F (FX)
Tokina AT-X 35-70 mm f/ 2.8 ,Nikon F (DX)
Tokina AT-X 35-70 mm f/ 2.8 ,Olympus OM
Tokina AT-X 35-70 mm f/ 2.8 ,Pentax K
Tokina AT-X 35-70 mm f/ 2.8 ,Minolta SR
